InventoryId,Store,City,Brand,Description,Size,onHand,Price,startDate
1_HARDERSFIELD_27514,1,HARDERSFIELD,27514,Clos du Bois RSV Cab Svgn,750mL,5,17.99,01-01-2024
1_HARDERSFIELD_27567,1,HARDERSFIELD,27567,Zenato Pinot Grigio Veneto,750mL,8,10.99,01-01-2024
1_HARDERSFIELD_27579,1,HARDERSFIELD,27579,Zenato Amarone,750mL,4,66.99,01-01-2024
1_HARDERSFIELD_27596,1,HARDERSFIELD,27596,MezzaCorona Pnt Grigio,750mL,16,7.89,01-01-2024
1_HARDERSFIELD_27644,1,HARDERSFIELD,27644,Cline Znfdl Cal,750mL,14,9.99,01-01-2024
1_HARDERSFIELD_27735,1,HARDERSFIELD,27735,Bogle Cab Svgn Cal,750mL,15,9.99,01-01-2024
1_HARDERSFIELD_27799,1,HARDERSFIELD,27799,Ch de Sancerre Sancerre,750mL,12,29.99,01-01-2024
1_HARDERSFIELD_27801,1,HARDERSFIELD,27801,Moet & Chandon Nectar Imper,750mL,7,45.99,01-01-2024
1_HARDERSFIELD_27808,1,HARDERSFIELD,27808,Blackstone Chard Monterey,750mL,13,7.99,01-01-2024
1_HARDERSFIELD_27813,1,HARDERSFIELD,27813,Warre's Warrior Port,750mL,1,13.99,01-01-2024
1_HARDERSFIELD_27817,1,HARDERSFIELD,27817,Clos Pegase Carneros Chard,750mL,43,15.99,01-01-2024
1_HARDERSFIELD_27830,1,HARDERSFIELD,27830,Silverado Svgn Bl Napa,750mL,6,16.99,01-01-2024
1_HARDERSFIELD_27831,1,HARDERSFIELD,27831,Wild Horse CC Chard,750mL,30,10.99,01-01-2024
1_HARDERSFIELD_27835,1,HARDERSFIELD,27835,Wild Horse CC Pnt Nr,750mL,26,15.99,01-01-2024
1_HARDERSFIELD_27854,1,HARDERSFIELD,27854,F Coppola Black Label Claret,750mL,16,16.99,01-01-2024
1_HARDERSFIELD_27867,1,HARDERSFIELD,27867,Vendange Merlot,1.5L,3,6.99,01-01-2024
1_HARDERSFIELD_27911,1,HARDERSFIELD,27911,Ruffino Chianti Clsc Santeda,750mL,8,15.99,01-01-2024
1_HARDERSFIELD_27932,1,HARDERSFIELD,27932,Marc Bredif Vouvray,750mL,7,17.99,01-01-2024
1_HARDERSFIELD_28069,1,HARDERSFIELD,28069,Sutter Home Merlot Cal,1.5L,17,9.99,01-01-2024
1_HARDERSFIELD_28081,1,HARDERSFIELD,28081,Gandia Hoya de Cadenas RSV,750mL,22,8.99,01-01-2024
1_HARDERSFIELD_28092,1,HARDERSFIELD,28092,Cline Ancient Vin Znfdl,750mL,9,14.99,01-01-2024
1_HARDERSFIELD_28114,1,HARDERSFIELD,28114,Steele Chard Cal,750mL,20,16.99,01-01-2024
1_HARDERSFIELD_28138,1,HARDERSFIELD,28138,Columbia Crest Grand Chard,750mL,24,9.99,01-01-2024
1_HARDERSFIELD_28147,1,HARDERSFIELD,28147,Kris Pnt Grigio Alto Adige,750mL,8,10.99,01-01-2024
1_HARDERSFIELD_28163,1,HARDERSFIELD,28163,Villa Maria Svgn Bl Pvt Bin,750mL,8,11.99,01-01-2024
1_HARDERSFIELD_28223,1,HARDERSFIELD,28223,Ch Ste Michelle Canoe Rdge C,750mL,3,15.99,01-01-2024
1_HARDERSFIELD_28258,1,HARDERSFIELD,28258,Nathanson Creek Cab Svgn,1.5L,15,7.99,01-01-2024
1_HARDERSFIELD_28260,1,HARDERSFIELD,28260,Nathanson Creek Chard,1.5L,38,7.99,01-01-2024
1_HARDERSFIELD_28262,1,HARDERSFIELD,28262,Nathanson Creek Merlot,1.5L,20,7.99,01-01-2024
1_HARDERSFIELD_28457,1,HARDERSFIELD,28457,Clos Pegase Merlot Napa,750mL,33,17.99,01-01-2024
1_HARDERSFIELD_28474,1,HARDERSFIELD,28474,Burgans Albarino Baixas Rio,750mL,12,14.99,01-01-2024
1_HARDERSFIELD_28548,1,HARDERSFIELD,28548,St Francis Old Vines Znfdl,750mL,16,15.99,01-01-2024
1_HARDERSFIELD_28579,1,HARDERSFIELD,28579,R M Woodbridge Merlot Cal,750mL,30,7.99,01-01-2024
1_HARDERSFIELD_28658,1,HARDERSFIELD,28658,R Mondavi Pnt Nr Pvt Sel,750mL,30,7.99,01-01-2024
1_HARDERSFIELD_28681,1,HARDERSFIELD,28681,F Coppola Rosso Bianco Rosso,750mL,6,9.99,01-01-2024
1_HARDERSFIELD_28682,1,HARDERSFIELD,28682,F Coppola Rosso Bianco Pnt G,750mL,44,9.99,01-01-2024
1_HARDERSFIELD_28775,1,HARDERSFIELD,28775,C K Mondavi Merlot,1.5L,11,10.99,01-01-2024
1_HARDERSFIELD_28856,1,HARDERSFIELD,28856,Seghesio Znfdl Sonoma,750mL,3,19.99,01-01-2024
1_HARDERSFIELD_28889,1,HARDERSFIELD,28889,Peter Vella Chard Cal B/B,5L,0,15.49,01-01-2024
1_HARDERSFIELD_28890,1,HARDERSFIELD,28890,Peter Vella Wh Znfdl Cal,5L,2,14.99,01-01-2024
1_HARDERSFIELD_28919,1,HARDERSFIELD,28919,Gallo Twin Valley Merlot Cal,1.5L,2,9.99,01-01-2024
1_HARDERSFIELD_28947,1,HARDERSFIELD,28947,R M Woodbridge Merlot Cal,1.5L,33,8.99,01-01-2024
1_HARDERSFIELD_29128,1,HARDERSFIELD,29128,Sutter Home Merlot Cal,187mL 4 Pk,6,5.99,01-01-2024
1_HARDERSFIELD_29169,1,HARDERSFIELD,29169,Franzia Tap Merlot,5L,10,17.99,01-01-2024
1_HARDERSFIELD_29212,1,HARDERSFIELD,29212,R Mondavi Merlot Pvt Sel,750mL,20,7.99,01-01-2024
1_HARDERSFIELD_29248,1,HARDERSFIELD,29248,Toasted Head Chard,750mL,6,9.99,01-01-2024
1_HARDERSFIELD_29352,1,HARDERSFIELD,29352,Elk Cove Pnt Gris Ore,750mL,13,18.99,01-01-2024
1_HARDERSFIELD_29407,1,HARDERSFIELD,29407,Wild Horse CC Merlot,750mL,43,15.99,01-01-2024
1_HARDERSFIELD_29431,1,HARDERSFIELD,29431,Clos du Val Cab Svgn Napa,750mL,8,29.99,01-01-2024
1_HARDERSFIELD_29433,1,HARDERSFIELD,29433,Clos du Val Carneros Chard,750mL,11,19.99,01-01-2024
1_HARDERSFIELD_29621,1,HARDERSFIELD,29621,Schmitt Sohne Spatlese,750mL,15,13.99,01-01-2024
1_HARDERSFIELD_29649,1,HARDERSFIELD,29649,St Hilaire Blanc de Blancs,750mL,7,16.99,01-01-2024
1_HARDERSFIELD_29835,1,HARDERSFIELD,29835,Casal Garcia Vinho Verde Wh,750mL,12,7.99,01-01-2024
1_HARDERSFIELD_29996,1,HARDERSFIELD,29996,Wild Horse CC Cab Svgn,750mL,41,16.99,01-01-2024
1_HARDERSFIELD_30602,1,HARDERSFIELD,30602,Zardetto Prosecco Conegliano,750mL,22,11.99,01-01-2024
1_HARDERSFIELD_30656,1,HARDERSFIELD,30656,Steele Pnt Nr,750mL,18,17.99,01-01-2024
1_HARDERSFIELD_30735,1,HARDERSFIELD,30735,Sonoma-Cutrer Cutrer V Chard,750mL,6,31.99,01-01-2024
1_HARDERSFIELD_31070,1,HARDERSFIELD,31070,Treana Red Calif,750mL,9,19.99,01-01-2024
1_HARDERSFIELD_31083,1,HARDERSFIELD,31083,Stags Leap WC Karia Chard,750mL,10,28.99,01-01-2024
1_HARDERSFIELD_31119,1,HARDERSFIELD,31119,Beringer Chard Private RSV,750mL,9,44.99,01-01-2024
1_HARDERSFIELD_31160,1,HARDERSFIELD,31160,Monsanto Chianti Clsc RSV,750mL,22,19.99,01-01-2024
1_HARDERSFIELD_31163,1,HARDERSFIELD,31163,Bonterra Viognier Orgnic,750mL,16,13.99,01-01-2024
1_HARDERSFIELD_31186,1,HARDERSFIELD,31186,Almaden Merlot Cal B/B,5L,8,15.99,01-01-2024
1_HARDERSFIELD_31195,1,HARDERSFIELD,31195,Northstar Merlot Columbia,750mL,7,29.99,01-01-2024
1_HARDERSFIELD_31200,1,HARDERSFIELD,31200,Banfi Rosso di Montalcino,750mL,13,20.99,01-01-2024
1_HARDERSFIELD_31201,1,HARDERSFIELD,31201,Beringer Fndrs Est Cab Svgn,750mL,18,8.99,01-01-2024
1_HARDERSFIELD_31202,1,HARDERSFIELD,31202,Beringer Fndrs Est Chard,750mL,25,8.99,01-01-2024
1_HARDERSFIELD_31203,1,HARDERSFIELD,31203,Beringer Fndrs Est Merlot,750mL,22,8.99,01-01-2024
1_HARDERSFIELD_31204,1,HARDERSFIELD,31204,Beringer Fndrs Est Svgn Bl,750mL,12,8.99,01-01-2024
1_HARDERSFIELD_31231,1,HARDERSFIELD,31231,Nobilo Svgn Bl MarlborougH,750mL,9,9.99,01-01-2024
1_HARDERSFIELD_31277,1,HARDERSFIELD,31277,Landmark Overlook Chard,750mL,12,15.99,01-01-2024
1_HARDERSFIELD_31320,1,HARDERSFIELD,31320,La Vieille Ferme Rose Vntoux,750mL,9,6.99,01-01-2024
1_HARDERSFIELD_31349,1,HARDERSFIELD,31349,Big House Red Cal,750mL,0,7.99,01-01-2024
1_HARDERSFIELD_31452,1,HARDERSFIELD,31452,Foxhorn SE Cab Svgn Australi,1.5L,13,7.99,01-01-2024
1_HARDERSFIELD_31454,1,HARDERSFIELD,31454,Foxhorn SE Chard Australia,1.5L,0,6.99,01-01-2024
1_HARDERSFIELD_31456,1,HARDERSFIELD,31456,Foxhorn SE Merlot Australia,1.5L,15,7.99,01-01-2024
1_HARDERSFIELD_31465,1,HARDERSFIELD,31465,Franzia Tap Chard,5L,21,17.99,01-01-2024
1_HARDERSFIELD_31466,1,HARDERSFIELD,31466,Ch Carignan Brdx,750mL,4,21.99,01-01-2024
1_HARDERSFIELD_31487,1,HARDERSFIELD,31487,Barefoot Bubbly Brut Cve,750mL,29,7.99,01-01-2024
1_HARDERSFIELD_31488,1,HARDERSFIELD,31488,Barefoot Chard Cal,750mL,14,4.99,01-01-2024
1_HARDERSFIELD_31489,1,HARDERSFIELD,31489,Barefoot Chard Cal,1.5L,17,10.99,01-01-2024
1_HARDERSFIELD_31493,1,HARDERSFIELD,31493,Barefoot Merlot Cal,750mL,11,4.99,01-01-2024
1_HARDERSFIELD_31494,1,HARDERSFIELD,31494,Barefoot Merlot Cal,1.5L,34,10.99,01-01-2024
1_HARDERSFIELD_31497,1,HARDERSFIELD,31497,Barefoot Svgn Bl Cal,1.5L,9,10.99,01-01-2024
1_HARDERSFIELD_31500,1,HARDERSFIELD,31500,Barefoot Wh Znfdl Cal,750mL,0,4.99,01-01-2024
1_HARDERSFIELD_31541,1,HARDERSFIELD,31541,Morgan Winery Highland Chard,750mL,12,20.99,01-01-2024
1_HARDERSFIELD_31542,1,HARDERSFIELD,31542,Morgan Winery Twelve Clones,750mL,65,23.99,01-01-2024
1_HARDERSFIELD_31618,1,HARDERSFIELD,31618,Chartron La Fleur Brdx Whit,750mL,14,11.99,01-01-2024
1_HARDERSFIELD_31621,1,HARDERSFIELD,31621,Novellum Chardonnay RSV VDP,750mL,7,10.99,01-01-2024
1_HARDERSFIELD_31796,1,HARDERSFIELD,31796,Gekkeikan Sake Haiku Prm Sel,750mL,13,10.99,01-01-2024
1_HARDERSFIELD_31866,1,HARDERSFIELD,31866,F Coppola Diamond Merlot,750mL,50,14.99,01-01-2024
1_HARDERSFIELD_31873,1,HARDERSFIELD,31873,Peter Vella Cab Svgn Cal B/B,5L,0,16.99,01-01-2024
1_HARDERSFIELD_31909,1,HARDERSFIELD,31909,Catena Lunlunta Malbec Argn,750mL,4,19.99,01-01-2024
1_HARDERSFIELD_31915,1,HARDERSFIELD,31915,F Coppola Diamond Chard,750mL,9,12.99,01-01-2024
1_HARDERSFIELD_31971,1,HARDERSFIELD,31971,Trinchero Main St Cab Svgn,750mL,16,8.99,01-01-2024
1_HARDERSFIELD_32054,1,HARDERSFIELD,32054,Greg Norman Lmstn Cab/Merlot,750mL,6,11.99,01-01-2024
1_HARDERSFIELD_32084,1,HARDERSFIELD,32084,Heidsieck Brut Monopole Epe,750mL,42,27.99,01-01-2024
1_HARDERSFIELD_32107,1,HARDERSFIELD,32107,Erath Pnt Gris Ore,750mL,11,12.99,01-01-2024
1_HARDERSFIELD_32108,1,HARDERSFIELD,32108,Erath Pnt Nr Oregon,750mL,16,14.99,01-01-2024
1_HARDERSFIELD_32138,1,HARDERSFIELD,32138,Bonterra Merlot Organic Mndc,750mL,6,13.99,01-01-2024
1_HARDERSFIELD_32263,1,HARDERSFIELD,32263,Lindemans Bin 65 Chard,1.5L,12,9.99,01-01-2024
1_HARDERSFIELD_32367,1,HARDERSFIELD,32367,Cavit Pinot Noir Delle Vene,750mL,22,8.99,01-01-2024
1_HARDERSFIELD_32368,1,HARDERSFIELD,32368,Cavit Pinot Noir Delle Vene,1.5L,27,9.99,01-01-2024
1_HARDERSFIELD_32479,1,HARDERSFIELD,32479,Danzante Del Vnzi Pnt Grigio,750mL,14,10.99,01-01-2024
1_HARDERSFIELD_32546,1,HARDERSFIELD,32546,Artesa Carneros Pnt Nr,750mL,6,21.99,01-01-2024
1_HARDERSFIELD_32592,1,HARDERSFIELD,32592,Mionetto Frizzante Prosecco,750mL,0,16.99,01-01-2024
1_HARDERSFIELD_32604,1,HARDERSFIELD,32604,Kendall Jackson Vt RSV Syrah,750mL,18,9.95,01-01-2024
1_HARDERSFIELD_32648,1,HARDERSFIELD,32648,Beringer Classic Wh Znfdl,1.5L,26,7.99,01-01-2024
1_HARDERSFIELD_32649,1,HARDERSFIELD,32649,Beringer Classic Wh Merlot,1.5L,42,9.99,01-01-2024
1_HARDERSFIELD_32650,1,HARDERSFIELD,32650,Beringer Fndrs Est Pnt Nr,750mL,1,8.99,01-01-2024
1_HARDERSFIELD_32652,1,HARDERSFIELD,32652,Beringer Classic Wh Merlot,750mL,25,5.99,01-01-2024
1_HARDERSFIELD_32670,1,HARDERSFIELD,32670,Columbia Crest Vns Merlot/Ca,750mL,6,6.99,01-01-2024
1_HARDERSFIELD_32675,1,HARDERSFIELD,32675,Blackstone Cab Svgn Cal,750mL,11,7.99,01-01-2024
1_HARDERSFIELD_32749,1,HARDERSFIELD,32749,Brancott Svgn Bl Marlboro,750mL,39,9.99,01-01-2024
1_HARDERSFIELD_32796,1,HARDERSFIELD,32796,Warre's Otima 10-Yr Tawny,500mL,10,19.99,01-01-2024
1_HARDERSFIELD_32805,1,HARDERSFIELD,32805,Truchard Carneros Pnt Nr,750mL,12,26.99,01-01-2024
1_HARDERSFIELD_32809,1,HARDERSFIELD,32809,Flag Hill Marechal Foch NH,750mL,4,12.99,01-01-2024
1_HARDERSFIELD_32826,1,HARDERSFIELD,32826,Rombauer Carneros Chard,750mL,70,32.95,01-01-2024
1_HARDERSFIELD_32831,1,HARDERSFIELD,32831,Carpineto Dogajolo Tuscan Rd,750mL,12,11.99,01-01-2024
1_HARDERSFIELD_32835,1,HARDERSFIELD,32835,Mionetto Prosecco Superiore,750mL,6,17.99,01-01-2024
1_HARDERSFIELD_32906,1,HARDERSFIELD,32906,Sterling Vintners Cab Svgn C,750mL,0,10.99,01-01-2024
1_HARDERSFIELD_32907,1,HARDERSFIELD,32907,Sterling Vintners Cltn Chard,750mL,65,8.99,01-01-2024
1_HARDERSFIELD_32908,1,HARDERSFIELD,32908,Sterling Vintners Cltn Merlo,750mL,14,10.99,01-01-2024
1_HARDERSFIELD_32915,1,HARDERSFIELD,32915,Kim Crawford Svgn Bl Marlbro,750mL,30,14.99,01-01-2024
1_HARDERSFIELD_32924,1,HARDERSFIELD,32924,Silverado Cab Svgn Napa,750mL,9,42.99,01-01-2024
1_HARDERSFIELD_32968,1,HARDERSFIELD,32968,Alice White Chard Ausl,1.5L,18,13.99,01-01-2024
1_HARDERSFIELD_32969,1,HARDERSFIELD,32969,Alice White Shiraz Ausl,1.5L,13,13.99,01-01-2024
1_HARDERSFIELD_32988,1,HARDERSFIELD,32988,Barefoot Cab Svgn Cal,750mL,12,4.99,01-01-2024
1_HARDERSFIELD_32989,1,HARDERSFIELD,32989,Barefoot Cab Svgn Cal,1.5L,25,10.99,01-01-2024
1_HARDERSFIELD_33032,1,HARDERSFIELD,33032,Rombauer Znfdl,750mL,30,27.99,01-01-2024
1_HARDERSFIELD_33037,1,HARDERSFIELD,33037,Beringer Fndrs Est Cab Svgn,1.5L,58,18.99,01-01-2024
1_HARDERSFIELD_33038,1,HARDERSFIELD,33038,Beringer Fndrs Est Chard,1.5L,37,18.99,01-01-2024
1_HARDERSFIELD_33039,1,HARDERSFIELD,33039,Beringer Fndrs Est Merlot,1.5L,11,18.99,01-01-2024
1_HARDERSFIELD_33143,1,HARDERSFIELD,33143,Our Daily Red,750mL,23,8.99,01-01-2024
1_HARDERSFIELD_33148,1,HARDERSFIELD,33148,Alamos Ridge Chard Mendoza,750mL,21,9.99,01-01-2024
1_HARDERSFIELD_33149,1,HARDERSFIELD,33149,Alamos Ridge Malbec Mendoza,750mL,7,8.99,01-01-2024
1_HARDERSFIELD_33278,1,HARDERSFIELD,33278,Villa Cornaro Pnt Grigio LTD,750mL,15,8.99,01-01-2024
1_HARDERSFIELD_33348,1,HARDERSFIELD,33348,Greg Norman Limestone Shiraz,750mL,6,10.99,01-01-2024
1_HARDERSFIELD_33370,1,HARDERSFIELD,33370,Whitehall Lane Cab Svgn Napa,750mL,15,34.99,01-01-2024
1_HARDERSFIELD_33574,1,HARDERSFIELD,33574,Morgan Winery Syrah G-17 Mon,750mL,9,17.99,01-01-2024
1_HARDERSFIELD_33578,1,HARDERSFIELD,33578,Tommasi Pinot Grigio Le Ros,750mL,16,14.99,01-01-2024
1_HARDERSFIELD_33579,1,HARDERSFIELD,33579,Tommasi Valpo Clsc Supr Rafl,750mL,12,15.99,01-01-2024
1_HARDERSFIELD_33581,1,HARDERSFIELD,33581,Masi Modello Delle Venezie,750mL,10,9.99,01-01-2024
1_HARDERSFIELD_33582,1,HARDERSFIELD,33582,Villa Cornaro Prosecco Del,750mL,0,9.99,01-01-2024
1_HARDERSFIELD_33682,1,HARDERSFIELD,33682,R Mondavi Priv Slctn Cab Svg,1.5L,15,20.99,01-01-2024
1_HARDERSFIELD_33683,1,HARDERSFIELD,33683,R Mondavi Private Slct Chard,1.5L,31,20.99,01-01-2024
1_HARDERSFIELD_33731,1,HARDERSFIELD,33731,Hopler Gruner Veltliner,750mL,1,12.99,01-01-2024
1_HARDERSFIELD_33768,1,HARDERSFIELD,33768,Sensi Sangiovese/Cab Svgn T,750mL,0,26.99,01-01-2024
1_HARDERSFIELD_33819,1,HARDERSFIELD,33819,Sokol Blosser Evolution Whit,750mL,0,15.99,01-01-2024
1_HARDERSFIELD_33873,1,HARDERSFIELD,33873,Bella Sera Pnt Grigio Del,750mL,19,6.49,01-01-2024
1_HARDERSFIELD_33874,1,HARDERSFIELD,33874,Bella Sera Pinot Grigio Del,1.5L,13,9.99,01-01-2024
1_HARDERSFIELD_33965,1,HARDERSFIELD,33965,Castellare Chianti Clsc,750mL,12,21.99,01-01-2024
1_HARDERSFIELD_33971,1,HARDERSFIELD,33971,Zenato Valpolicella Clsc Ri,750mL,2,28.99,01-01-2024
1_HARDERSFIELD_33987,1,HARDERSFIELD,33987,Cavit Cab Svgn,1.5L,6,9.99,01-01-2024
1_HARDERSFIELD_33988,1,HARDERSFIELD,33988,Cavit Chardonnay Trentino,1.5L,24,9.99,01-01-2024
1_HARDERSFIELD_34133,1,HARDERSFIELD,34133,Turning Leaf RSV Cab Svgn,1.5L,17,9.99,01-01-2024
1_HARDERSFIELD_34134,1,HARDERSFIELD,34134,Turning Leaf RSV Chard Cal,1.5L,35,9.99,01-01-2024
1_HARDERSFIELD_34137,1,HARDERSFIELD,34137,Fat Bastard Chard,750mL,28,10.99,01-01-2024
1_HARDERSFIELD_34175,1,HARDERSFIELD,34175,Lindemans Bin 50 Shiraz,1.5L,8,9.99,01-01-2024
1_HARDERSFIELD_34393,1,HARDERSFIELD,34393,Valckenberg Gewurz Pfalz,750mL,4,11.99,01-01-2024
1_HARDERSFIELD_34427,1,HARDERSFIELD,34427,Frei Bros RSV Cab Svgn Alex,750mL,20,21.99,01-01-2024
1_HARDERSFIELD_34428,1,HARDERSFIELD,34428,Frei Bros RSV Chard RRV,750mL,57,15.99,01-01-2024
1_HARDERSFIELD_34429,1,HARDERSFIELD,34429,Frei Bros RSV Mendcno Merlot,750mL,2,16.99,01-01-2024
1_HARDERSFIELD_34430,1,HARDERSFIELD,34430,Frei Bros RSV Pnt Nr RRV,750mL,16,21.99,01-01-2024
1_HARDERSFIELD_34431,1,HARDERSFIELD,34431,Beaulieu Cab Svgn Napa,750mL,15,15.99,01-01-2024
1_HARDERSFIELD_34439,1,HARDERSFIELD,34439,Toad Hollow Mendocino Chard,750mL,4,15.99,01-01-2024
1_HARDERSFIELD_34460,1,HARDERSFIELD,34460,Dr Loosen Rsl 'Dr L' M,750mL,12,12.99,01-01-2024
1_HARDERSFIELD_34532,1,HARDERSFIELD,34532,Dom Fontsainte Corbieres Gr,750mL,0,13.99,01-01-2024
1_HARDERSFIELD_34752,1,HARDERSFIELD,34752,Frogs Leap Svgn Bl Napa,750mL,5,23.99,01-01-2024
1_HARDERSFIELD_34763,1,HARDERSFIELD,34763,Mas Donis Montsant Old Vines,750mL,12,11.99,01-01-2024
1_HARDERSFIELD_34825,1,HARDERSFIELD,34825,J Vineyards Pnt Gris,750mL,12,17.99,01-01-2024
1_HARDERSFIELD_34850,1,HARDERSFIELD,34850,Bargetto Chaucer's Hney Mead,750mL,0,12.99,01-01-2024
1_HARDERSFIELD_34870,1,HARDERSFIELD,34870,Arca Nova Vinho Verde,750mL,15,9.99,01-01-2024
1_HARDERSFIELD_34903,1,HARDERSFIELD,34903,Smoking Loon Cab Svgn,750mL,14,7.99,01-01-2024
1_HARDERSFIELD_34904,1,HARDERSFIELD,34904,Smoking Loon Chard,750mL,9,7.99,01-01-2024
1_HARDERSFIELD_34905,1,HARDERSFIELD,34905,Smoking Loon Merlot,750mL,27,7.99,01-01-2024
1_HARDERSFIELD_34998,1,HARDERSFIELD,34998,Luiano Chianti Clsc,750mL,29,16.99,01-01-2024
1_HARDERSFIELD_35049,1,HARDERSFIELD,35049,Ch Pesquie Cotes du Ventoux,750mL,7,14.99,01-01-2024
1_HARDERSFIELD_35075,1,HARDERSFIELD,35075,Clos LaChance Chard,750mL,6,11.99,01-01-2024
1_HARDERSFIELD_35088,1,HARDERSFIELD,35088,Newport Vyds Great White RI,750mL,12,9.99,01-01-2024
1_HARDERSFIELD_35103,1,HARDERSFIELD,35103,Ruffino Chianti Superiore,750mL,9,9.99,01-01-2024
1_HARDERSFIELD_35318,1,HARDERSFIELD,35318,Jewell Towne Marechal Foch,750mL,11,11.49,01-01-2024
1_HARDERSFIELD_35319,1,HARDERSFIELD,35319,Jewell Towne Rsl NH,750mL,11,14.49,01-01-2024
1_HARDERSFIELD_35375,1,HARDERSFIELD,35375,Hess Allomi Cab Svgn,750mL,23,29.99,01-01-2024
1_HARDERSFIELD_35393,1,HARDERSFIELD,35393,Tohu Svgn Bl Marlboro,750mL,18,13.99,01-01-2024
1_HARDERSFIELD_35411,1,HARDERSFIELD,35411,Yellow Tail Chard Ausl,750mL,37,7.99,01-01-2024
1_HARDERSFIELD_35412,1,HARDERSFIELD,35412,Yellow Tail Chard Ausl,1.5L,15,8.95,01-01-2024
1_HARDERSFIELD_35413,1,HARDERSFIELD,35413,Yellow Tail Shiraz Ausl,750mL,21,7.99,01-01-2024
1_HARDERSFIELD_35414,1,HARDERSFIELD,35414,Yellow Tail Shiraz Ausl,1.5L,26,8.95,01-01-2024
1_HARDERSFIELD_35442,1,HARDERSFIELD,35442,Borsao Tres Picos Garnacha,750mL,18,14.99,01-01-2024
1_HARDERSFIELD_35464,1,HARDERSFIELD,35464,Stags Leap WC Artemis Cab,750mL,7,42.95,01-01-2024
1_HARDERSFIELD_35471,1,HARDERSFIELD,35471,R M Woodbridge Pnt Grigio,750mL,25,7.99,01-01-2024
1_HARDERSFIELD_35472,1,HARDERSFIELD,35472,R M Woodbridge Pnt Grigio,1.5L,34,8.99,01-01-2024
1_HARDERSFIELD_35480,1,HARDERSFIELD,35480,Prinz Salm Der Weib,750mL,0,19.99,01-01-2024
1_HARDERSFIELD_35578,1,HARDERSFIELD,35578,Alamos Ridge Cab Svgn Mendza,750mL,1,9.99,01-01-2024
1_HARDERSFIELD_35590,1,HARDERSFIELD,35590,Tiziano Chianti,750mL,11,12.99,01-01-2024
1_HARDERSFIELD_35607,1,HARDERSFIELD,35607,Castle Rock Merlot Cal,750mL,12,9.99,01-01-2024
1_HARDERSFIELD_35646,1,HARDERSFIELD,35646,D'Arenberg Footbolt Shiraz,750mL,1,17.99,01-01-2024
1_HARDERSFIELD_35650,1,HARDERSFIELD,35650,Penley Est Phoenix Cab Svgn,750mL,9,18.99,01-01-2024
1_HARDERSFIELD_35664,1,HARDERSFIELD,35664,Redwood Creek Cab Svgn Cal,1.5L,11,9.99,01-01-2024
1_HARDERSFIELD_35666,1,HARDERSFIELD,35666,Redwood Creek Chard Cal,1.5L,16,9.99,01-01-2024
1_HARDERSFIELD_35668,1,HARDERSFIELD,35668,Redwood Creek Merlot Cal,1.5L,5,10.99,01-01-2024
1_HARDERSFIELD_35670,1,HARDERSFIELD,35670,Redwood Creek Svgn Bl Cal,1.5L,8,10.99,01-01-2024
1_HARDERSFIELD_35800,1,HARDERSFIELD,35800,Penfolds T Hyland Shiraz,750mL,2,11.99,01-01-2024
1_HARDERSFIELD_35862,1,HARDERSFIELD,35862,Allegrini Palazzo Della Tor,750mL,1,19.99,01-01-2024
1_HARDERSFIELD_35913,1,HARDERSFIELD,35913,Stone Cellars Cab Svgn,1.5L,16,8.99,01-01-2024
1_HARDERSFIELD_35914,1,HARDERSFIELD,35914,Stone Cellars Chard,1.5L,7,8.99,01-01-2024
1_HARDERSFIELD_35916,1,HARDERSFIELD,35916,Stone Cellars Merlot,1.5L,4,8.99,01-01-2024
1_HARDERSFIELD_35918,1,HARDERSFIELD,35918,Stone Cellars Pnt Grigio,1.5L,30,10.99,01-01-2024
1_HARDERSFIELD_35990,1,HARDERSFIELD,35990,La Clarte de Haut Brion 10,750mL,6,110.99,01-01-2024
1_HARDERSFIELD_36063,1,HARDERSFIELD,36063,Ch La Mission Haut-Brion 10,750mL,6,1099.99,01-01-2024
1_HARDERSFIELD_36080,1,HARDERSFIELD,36080,La Chapelle Haut Brion 10,750mL,6,196.99,01-01-2024
1_HARDERSFIELD_36081,1,HARDERSFIELD,36081,La Clarence Haut Brion 10,750mL,6,196.49,01-01-2024
1_HARDERSFIELD_36101,1,HARDERSFIELD,36101,Carpineto Brunello Montalci,750mL,3,56.99,01-01-2024
1_HARDERSFIELD_36139,1,HARDERSFIELD,36139,Renzo Masi Chiant Rufina RS,750mL,15,14.99,01-01-2024
1_HARDERSFIELD_36153,1,HARDERSFIELD,36153,Edna Valley Paragon Pnt Nr,750mL,12,13.99,01-01-2024
1_HARDERSFIELD_36161,1,HARDERSFIELD,36161,Ch Ste Michelle Pnt Gris Was,750mL,21,8.99,01-01-2024
1_HARDERSFIELD_36199,1,HARDERSFIELD,36199,Four Vines Naked Chard,750mL,10,11.99,01-01-2024
1_HARDERSFIELD_36200,1,HARDERSFIELD,36200,Four Vines Truant Znfdl,750mL,17,11.99,01-01-2024
1_HARDERSFIELD_36268,1,HARDERSFIELD,36268,Montinore Pnt Nr Ore,750mL,12,17.99,01-01-2024
1_HARDERSFIELD_36284,1,HARDERSFIELD,36284,Gruet Brut New Mexico,750mL,36,16.99,01-01-2024
1_HARDERSFIELD_36344,1,HARDERSFIELD,36344,Latour Pinot Noir Valmoissin,750mL,16,14.99,01-01-2024
